,lecturer,type,duration,rooms,groups
544,17,Lecture,135,[24],"[61, 1]"
545,5,Exercises,135,"[44, 17, 52]",[0]
546,64,Exercises,135,"[1, 38, 7]",[0]
547,5,Lecture,135,"[38, 61]","[32, 10, 73, 57]"
548,62,Exercises,135,"[48, 24]",[0]
549,15,Exercises,135,"[12, 33, 25, 58]",[0]
550,38,Exercises,135,"[21, 38]",[0]
551,24,Exercises,135,"[58, 16, 18, 19]",[0]
552,43,Exercises,135,[48],[0]
553,63,Exercises,135,"[9, 64, 55]",[0]
554,1,Exercises,135,"[57, 22, 52, 25]",[0]
555,19,Exercises,135,"[14, 30]",[0]
556,36,Exercises,135,[44],[0]
557,48,Lecture,135,"[32, 67, 3, 12]",[47]
558,15,Exercises,135,"[15, 55]",[0]
559,57,Exercises,135,"[42, 6, 62]",[0]
560,35,Exercises,135,[50],[0]
561,8,Exercises,135,"[18, 11, 60]",[0]
562,65,Exercises,135,"[5, 46, 55]",[0]
563,19,Exercises,135,[20],[0]
564,56,Exercises,135,"[47, 49]",[0]
565,60,Exercises,135,"[46, 33]",[0]
566,31,Lecture,135,"[59, 11, 26]","[44, 38, 65, 61, 59]"
567,25,Exercises,135,"[48, 36, 43]",[0]
568,26,Exercises,135,"[11, 40]",[0]
569,35,Exercises,135,"[47, 30, 53, 23]",[0]
570,46,Exercises,135,"[46, 4, 15]",[0]
571,31,Exercises,135,"[43, 31, 35, 57]",[0]
572,30,Exercises,135,"[16, 14, 62]",[0]
573,27,Exercises,135,"[23, 44, 18, 50]",[0]
574,10,Exercises,135,[13],[0]
575,4,Exercises,135,"[51, 30, 8]",[0]
576,20,Exercises,135,"[23, 47, 45, 24]",[0]
577,59,Exercises,135,"[14, 67]",[0]
578,36,Exercises,135,"[49, 25, 9, 62]",[0]
579,37,Exercises,135,"[25, 14, 58, 54]",[0]
580,11,Exercises,135,"[6, 54]",[0]
581,38,Exercises,135,"[18, 35, 53, 7]",[0]
582,20,Exercises,135,"[59, 65]",[0]
583,27,Lecture,135,"[41, 58, 44]","[5, 47, 24, 57]"
584,35,Exercises,135,"[18, 59, 39, 62]",[0]
585,13,Exercises,135,[66],[0]
586,25,Exercises,135,"[63, 43]",[0]
587,19,Exercises,135,"[64, 39, 66]",[0]
588,49,Exercises,135,"[19, 66, 59]",[0]
589,48,Exercises,135,[35],[0]
590,65,Exercises,135,[58],[0]
591,2,Lecture,135,"[19, 38]","[38, 10]"
592,58,Exercises,135,"[3, 27, 43, 56]",[0]
593,58,Exercises,135,"[18, 8]",[0]
594,29,Exercises,135,"[33, 3, 55, 2]",[0]
595,15,Exercises,135,"[47, 30, 3, 5]",[0]
596,6,Exercises,135,"[25, 10]",[0]
597,34,Exercises,135,"[10, 8, 44, 54]",[0]
598,21,Exercises,135,[3],[0]
599,1,Exercises,135,"[4, 30, 53]",[0]
600,12,Exercises,135,"[39, 62]",[0]
601,29,Exercises,135,"[43, 67]",[0]
602,43,Exercises,135,[46],[0]
603,31,Exercises,135,"[39, 51]",[0]
604,65,Lecture,135,[57],"[19, 61, 75]"
605,22,Lecture,135,"[23, 37]","[48, 86]"
606,8,Exercises,135,"[43, 67]",[0]
607,18,Exercises,135,[53],[0]
608,53,Lecture,135,[58],"[17, 4, 83]"
609,52,Exercises,135,"[17, 22, 41]",[0]
610,48,Exercises,135,"[47, 32, 25, 52]",[0]
611,64,Exercises,135,"[51, 46]",[0]
612,53,Exercises,135,"[46, 54]",[0]
613,62,Exercises,135,"[60, 44]",[0]
614,59,Exercises,135,"[38, 60, 15, 44]",[0]
615,49,Exercises,135,[48],[0]
616,43,Exercises,135,[1],[0]
617,5,Exercises,135,"[21, 29, 0]",[0]
618,11,Lecture,135,"[22, 11, 47]",[26]
619,35,Exercises,135,"[33, 24]",[0]
620,5,Exercises,135,"[52, 37]",[0]
621,8,Exercises,135,"[19, 28, 56]",[0]
622,1,Exercises,135,"[2, 9]",[0]
623,3,Exercises,135,[27],[0]
624,53,Exercises,135,"[18, 61, 0, 39]",[0]
625,15,Exercises,135,"[57, 21]",[0]
626,48,Exercises,135,[39],[0]
627,22,Exercises,135,[52],[0]
628,53,Exercises,135,"[44, 1, 18]",[0]
629,13,Exercises,135,"[62, 50]",[0]
630,13,Lecture,135,"[50, 38, 47]",[36]
631,39,Exercises,135,"[34, 5, 24, 17]",[0]
632,39,Exercises,135,"[61, 42]",[0]
633,44,Exercises,135,[30],[0]
634,62,Exercises,135,[15],[0]
635,20,Exercises,135,"[4, 46]",[0]
636,19,Exercises,135,[0],[0]
637,0,Exercises,135,"[31, 28]",[0]
638,25,Exercises,135,[12],[0]
639,16,Exercises,135,"[49, 44]",[0]
640,56,Exercises,135,[54],[0]
641,20,Exercises,135,"[30, 33, 39, 52]",[0]
642,8,Exercises,135,"[38, 26, 36, 45]",[0]
643,37,Exercises,135,"[15, 41]",[0]
644,34,Lecture,135,[65],"[18, 27, 30, 3, 2, 52]"
645,44,Lecture,135,"[10, 19, 24]","[87, 84, 46, 36]"
646,11,Exercises,135,"[18, 0, 41, 61]",[0]
647,63,Exercises,135,"[48, 65, 39, 41]",[0]
648,16,Exercises,135,[23],[0]
649,39,Lecture,135,"[20, 59]","[28, 40]"
650,62,Exercises,135,"[0, 24, 7, 5]",[0]
651,26,Exercises,135,"[11, 20]",[0]
652,42,Exercises,135,"[20, 8, 21]",[0]
653,18,Exercises,135,[7],[0]
654,31,Exercises,135,"[45, 29, 24]",[0]
655,4,Exercises,135,"[35, 52]",[0]
656,26,Exercises,135,"[6, 46]",[0]
657,52,Exercises,135,"[22, 20]",[0]
658,10,Exercises,135,"[60, 16]",[0]
659,29,Exercises,135,[59],[0]
660,3,Exercises,135,"[14, 52, 9]",[0]
661,12,Exercises,135,[39],[0]
662,64,Lecture,135,"[44, 53]",[50]
663,43,Exercises,135,[47],[0]
664,64,Exercises,135,"[52, 12, 16, 43]",[0]
665,12,Exercises,135,"[37, 12, 20, 64]",[0]
666,51,Exercises,135,"[58, 6, 19, 35]",[0]
667,62,Exercises,135,"[18, 24, 17, 60]",[0]
668,2,Lecture,135,"[18, 53, 42, 50]","[82, 29, 19, 35]"
669,28,Lecture,135,[65],"[43, 53, 60, 37, 90]"
670,8,Exercises,135,[25],[0]
671,5,Exercises,135,[37],[0]
672,60,Exercises,135,"[19, 16, 67]",[0]
673,62,Exercises,135,"[63, 25, 2]",[0]
674,22,Exercises,135,[35],[0]
675,19,Lecture,135,[20],"[73, 38, 22, 55, 37]"
676,58,Exercises,135,"[64, 57]",[0]
677,34,Exercises,135,"[53, 39, 31, 12]",[0]
678,14,Exercises,135,"[0, 8]",[0]
679,22,Exercises,135,"[48, 35, 64]",[0]
680,35,Exercises,135,[37],[0]
681,15,Lecture,135,"[47, 15, 66]","[23, 15, 65]"
682,19,Exercises,135,[26],[0]
683,32,Exercises,135,"[13, 46, 53]",[0]
684,10,Lecture,135,"[22, 47]","[22, 13, 61]"
685,38,Exercises,135,"[12, 60, 59, 54]",[0]
686,5,Exercises,135,"[35, 44]",[0]
687,45,Exercises,135,"[24, 11, 23, 3]",[0]
688,1,Exercises,135,[50],[0]
689,28,Exercises,135,"[5, 11, 20, 41]",[0]
690,65,Exercises,135,[53],[0]
691,58,Exercises,135,"[7, 65, 24, 63]",[0]
692,56,Exercises,135,"[48, 42, 30]",[0]
693,6,Exercises,135,"[55, 2, 17]",[0]
694,18,Exercises,135,"[66, 15]",[0]
695,46,Exercises,135,[2],[0]
696,38,Exercises,135,[1],[0]
697,20,Exercises,135,[64],[0]
698,18,Lecture,135,"[50, 57, 2]",[3]
699,7,Lecture,135,"[39, 22]","[37, 56, 69, 30]"
700,37,Exercises,135,"[39, 2, 48]",[0]
701,11,Exercises,135,"[50, 17]",[0]
702,2,Exercises,135,"[41, 56, 59, 23]",[0]
703,22,Exercises,135,[52],[0]
704,65,Exercises,135,[52],[0]
705,29,Exercises,135,"[7, 61, 42, 8]",[0]
706,64,Lecture,135,"[20, 35, 42, 29]","[34, 27, 22]"
707,18,Lecture,135,"[52, 32, 20]","[29, 9, 12, 8, 11, 48]"
708,4,Lecture,135,"[55, 39, 2]","[51, 78, 85, 7]"
709,63,Exercises,135,"[61, 54, 9]",[0]
710,16,Exercises,135,"[35, 55, 5, 48]",[0]
711,18,Exercises,135,"[13, 7, 10, 32]",[0]
712,32,Exercises,135,"[27, 39, 42]",[0]
713,3,Lecture,135,"[51, 42]","[30, 61]"
714,13,Exercises,135,"[62, 6]",[0]
715,64,Exercises,135,"[27, 43]",[0]
716,16,Exercises,135,"[53, 37]",[0]
717,54,Exercises,135,"[1, 50, 54]",[0]
718,10,Lecture,135,[22],"[21, 9, 10, 60, 69, 78]"
719,42,Exercises,135,"[57, 37, 47]",[0]
720,60,Exercises,135,"[25, 53, 45]",[0]
721,14,Exercises,135,"[22, 19, 32]",[0]
722,37,Exercises,135,"[54, 44]",[0]
723,18,Exercises,135,[58],[0]
724,51,Exercises,135,"[30, 47]",[0]
725,61,Exercises,135,"[4, 8, 44, 28]",[0]
726,31,Exercises,135,"[45, 29, 0]",[0]
727,11,Exercises,135,"[20, 49]",[0]
728,45,Lecture,135,[8],"[54, 79, 39, 22, 4, 35]"
729,60,Exercises,135,"[51, 60, 39]",[0]
730,32,Lecture,135,[53],"[16, 11]"
731,36,Lecture,135,"[56, 2, 53, 28]","[16, 48, 61]"
732,45,Exercises,135,[44],[0]
733,22,Exercises,135,"[34, 37, 22]",[0]
734,2,Exercises,135,"[44, 20]",[0]
735,18,Exercises,135,"[5, 59]",[0]
736,23,Exercises,135,[55],[0]
737,21,Exercises,135,"[43, 7, 51]",[0]
738,21,Exercises,135,"[64, 40]",[0]
739,6,Exercises,135,[39],[0]
740,48,Lecture,135,"[66, 51, 47]","[89, 77, 41]"
741,12,Exercises,135,"[34, 50]",[0]
742,15,Exercises,135,"[33, 8, 31, 21]",[0]
743,61,Exercises,135,"[55, 10]",[0]
744,48,Lecture,135,[35],[79]
745,41,Exercises,135,"[5, 6, 64]",[0]
746,28,Exercises,135,[39],[0]
747,0,Exercises,135,"[56, 55]",[0]
748,51,Exercises,135,"[52, 21, 18]",[0]
749,40,Exercises,135,"[8, 61, 65, 51]",[0]
750,16,Exercises,135,"[30, 29, 13, 44]",[0]
751,43,Lecture,135,"[10, 47, 60, 26]","[42, 6, 90, 78]"
752,4,Exercises,135,[16],[0]
753,38,Exercises,135,"[30, 18, 65, 52]",[0]
754,24,Exercises,135,"[3, 67]",[0]
755,6,Exercises,135,"[4, 28, 12, 18]",[0]
756,25,Exercises,135,"[22, 29, 10, 0]",[0]
757,44,Exercises,135,[27],[0]
758,62,Exercises,135,"[45, 23, 54]",[0]
759,7,Lecture,135,"[29, 14]","[58, 13]"
760,40,Exercises,135,"[11, 32]",[0]
761,55,Exercises,135,"[42, 34, 16, 30]",[0]
762,60,Exercises,135,"[48, 35, 63, 65]",[0]
763,40,Exercises,135,[65],[0]
764,40,Exercises,135,"[20, 24, 65]",[0]
765,16,Exercises,135,[52],[0]
766,13,Exercises,135,"[7, 27]",[0]
767,48,Exercises,135,"[4, 18]",[0]
768,37,Exercises,135,"[41, 15, 19, 27]",[0]
769,15,Exercises,135,[28],[0]
770,20,Exercises,135,"[30, 63, 27]",[0]
771,5,Exercises,135,"[30, 56, 3, 65]",[0]
772,25,Exercises,135,"[60, 57, 15]",[0]
773,18,Lecture,135,[50],"[55, 71, 21, 65, 3, 0]"
774,29,Lecture,135,"[61, 63]","[66, 47, 59]"
775,45,Exercises,135,"[21, 14, 9]",[0]
776,49,Exercises,135,"[26, 32, 15, 54]",[0]
777,50,Exercises,135,"[55, 56, 16, 40]",[0]
778,40,Exercises,135,[19],[0]
779,38,Exercises,135,"[10, 62]",[0]
780,49,Exercises,135,"[62, 28]",[0]
781,6,Exercises,135,[31],[0]
782,55,Exercises,135,[48],[0]
783,12,Exercises,135,[9],[0]
784,43,Exercises,135,"[32, 0]",[0]
785,0,Lecture,135,"[50, 61, 21, 27]","[76, 28]"
786,37,Exercises,135,"[2, 15, 3, 65]",[0]
787,63,Exercises,135,"[6, 33, 19]",[0]
788,64,Exercises,135,"[25, 66, 7, 3]",[0]
789,43,Exercises,135,[21],[0]
790,4,Exercises,135,"[29, 52, 7]",[0]
791,65,Exercises,135,"[48, 24]",[0]
792,20,Lecture,135,[52],"[50, 33, 56]"
793,16,Exercises,135,"[17, 16, 12]",[0]
794,27,Exercises,135,"[29, 2, 8, 59]",[0]
795,60,Exercises,135,"[12, 38, 29, 11]",[0]
796,15,Exercises,135,"[39, 4]",[0]
797,60,Exercises,135,[2],[0]
798,42,Exercises,135,[11],[0]
799,58,Exercises,135,"[63, 32, 23]",[0]
800,28,Exercises,135,"[66, 4, 35]",[0]
801,9,Exercises,135,"[46, 39, 1, 64]",[0]
802,26,Exercises,135,"[58, 62]",[0]
803,39,Exercises,135,[20],[0]
804,7,Exercises,135,[62],[0]
805,52,Exercises,135,"[26, 47]",[0]
806,17,Exercises,135,"[48, 52, 53]",[0]
807,39,Exercises,135,"[56, 12, 42]",[0]
808,62,Exercises,135,"[9, 46, 42, 22]",[0]
809,46,Exercises,135,"[19, 52, 67]",[0]
810,0,Exercises,135,[59],[0]
811,21,Lecture,135,"[9, 1, 10]","[72, 90, 67, 87, 57]"
812,51,Exercises,135,[2],[0]
813,44,Exercises,135,[56],[0]
814,3,Exercises,135,"[55, 50, 41]",[0]
815,57,Exercises,135,"[54, 52, 47, 35]",[0]
816,15,Exercises,135,"[20, 28]",[0]
817,34,Lecture,135,"[10, 36]","[12, 60, 63, 66]"
818,9,Exercises,135,"[40, 13, 44, 55]",[0]
819,1,Exercises,135,"[64, 58]",[0]
820,9,Exercises,135,"[8, 65]",[0]
821,8,Exercises,135,"[44, 14, 52, 16]",[0]
822,55,Exercises,135,"[1, 30, 62]",[0]
823,10,Exercises,135,"[64, 42, 8]",[0]
824,15,Lecture,135,"[46, 67, 39, 44]","[64, 72, 59, 24, 9, 50]"
825,31,Exercises,135,"[37, 11, 4]",[0]
826,28,Exercises,135,"[15, 60]",[0]
827,55,Exercises,135,[66],[0]
828,23,Lecture,135,[10],"[14, 41, 43, 46, 85]"
829,54,Exercises,135,"[19, 18, 59]",[0]
830,1,Exercises,135,"[56, 29, 5, 62]",[0]
831,50,Lecture,135,[21],"[91, 4, 21, 66, 16]"
832,12,Lecture,135,"[46, 8]","[37, 28, 43, 62, 72, 16]"
833,36,Exercises,135,"[17, 53, 61, 26]",[0]
834,44,Exercises,135,[24],[0]
835,29,Exercises,135,"[20, 32]",[0]
836,5,Exercises,135,[56],[0]
837,52,Exercises,135,"[60, 56, 18, 22]",[0]
838,56,Exercises,135,"[22, 5]",[0]
839,59,Exercises,135,"[30, 35, 9]",[0]
840,56,Exercises,135,"[37, 27, 49]",[0]
841,31,Lecture,135,"[5, 35, 33, 28]",[75]
842,2,Exercises,135,"[23, 35]",[0]
843,32,Exercises,135,"[4, 52]",[0]
844,45,Exercises,135,"[10, 66, 52, 5]",[0]
845,46,Exercises,135,[5],[0]
846,37,Exercises,135,[27],[0]
847,43,Lecture,135,"[65, 3, 55]","[57, 81, 89, 31, 27, 17]"
848,34,Exercises,135,[42],[0]
849,60,Exercises,135,"[21, 66, 4, 27]",[0]
850,65,Exercises,135,[50],[0]
851,50,Exercises,135,[29],[0]
852,38,Lecture,135,"[5, 10, 40]","[59, 57, 72, 80, 66, 30]"
853,21,Exercises,135,[59],[0]
854,38,Exercises,135,"[27, 45]",[0]
855,61,Exercises,135,"[6, 21]",[0]
856,11,Exercises,135,[26],[0]
857,13,Exercises,135,"[31, 15, 12]",[0]
858,32,Exercises,135,[61],[0]
859,6,Lecture,135,"[27, 45, 47, 38]","[21, 46, 6]"
860,59,Exercises,135,"[44, 64, 41]",[0]
861,63,Lecture,135,"[22, 66, 62]","[2, 74, 27, 53]"
862,19,Exercises,135,"[14, 23, 61]",[0]
863,43,Lecture,135,"[30, 51, 3]","[57, 55, 85, 64]"
864,9,Exercises,135,"[41, 3, 0, 60]",[0]
865,14,Exercises,135,[35],[0]
866,28,Exercises,135,"[18, 38, 62]",[0]
867,50,Exercises,135,[57],[0]
868,55,Lecture,135,"[33, 7]","[2, 41, 20, 27]"
869,4,Exercises,135,"[59, 50, 1]",[0]
870,35,Lecture,135,"[17, 66, 62]","[28, 58]"
871,2,Exercises,135,"[55, 18, 37]",[0]
872,13,Lecture,135,"[27, 65, 20, 47]","[77, 83, 2, 24, 66, 90]"
873,60,Exercises,135,"[61, 52, 17, 10]",[0]
874,54,Exercises,135,[37],[0]
875,43,Exercises,135,[48],[0]
876,5,Exercises,135,[9],[0]
877,18,Lecture,135,"[13, 43]","[3, 75, 64, 21, 33, 68]"
878,53,Exercises,135,"[53, 2, 21, 23]",[0]
879,52,Exercises,135,"[58, 45, 6, 60]",[0]
880,52,Exercises,135,"[34, 57]",[0]
881,44,Exercises,135,"[64, 6, 30]",[0]
882,51,Exercises,135,"[6, 36, 44]",[0]
883,37,Exercises,135,"[29, 1]",[0]
884,15,Exercises,135,"[40, 25, 14, 36]",[0]
885,31,Exercises,135,"[4, 62, 35]",[0]
