,lecturer,type,duration,rooms,groups
507,34,Exercises,90,"[36, 21]",[19]
508,33,Lecture,90,[0],"[37, 32, 31, 46, 9, 39]"
509,21,Lecture,90,"[36, 23, 50, 29]","[12, 77, 51, 40, 29]"
510,49,Exercises,90,[46],[20]
511,44,Exercises,90,"[18, 23]",[21]
512,45,Exercises,90,"[0, 32]",[22]
513,9,Exercises,90,"[21, 45, 27]",[23]
514,1,Exercises,90,[21],[24]
515,28,Exercises,90,"[34, 15, 4]",[25]
516,43,Lecture,90,"[3, 19, 8, 43]",[86]
517,33,Exercises,135,"[2, 19, 32]",[26]
518,48,Exercises,90,"[44, 45, 31, 30]",[27]
519,39,Exercises,90,[43],[28]
520,46,Exercises,135,"[52, 19, 9, 59]",[29]
521,28,Exercises,90,"[15, 42, 56]",[30]
522,24,Exercises,90,"[8, 42]",[31]
523,4,Exercises,135,[18],[32]
524,0,Exercises,90,"[46, 0, 52]",[33]
525,10,Lecture,90,"[35, 3, 20]",[7]
526,20,Exercises,135,"[8, 46]",[34]
527,5,Exercises,90,"[35, 0, 59, 46]",[35]
528,42,Exercises,90,"[45, 52]",[36]
529,15,Lecture,90,"[40, 9, 38, 11]","[7, 75, 33, 26, 10]"
530,29,Exercises,90,"[20, 30, 26, 14]",[37]
531,9,Exercises,90,[54],[38]
532,46,Lecture,90,"[11, 50, 7, 8]",[53]
533,46,Lecture,90,[16],[4]
534,9,Exercises,90,"[55, 41, 59]",[39]
535,24,Exercises,90,"[29, 20]",[40]
536,35,Lecture,90,[32],"[42, 67, 33, 9, 26, 14]"
537,44,Exercises,90,"[0, 37]",[41]
538,51,Lecture,90,"[30, 17, 44]",[65]
539,50,Exercises,90,"[34, 29, 57]",[42]
540,54,Lecture,90,"[38, 3]","[58, 2, 69, 22]"
541,27,Lecture,90,"[41, 49, 59]","[27, 71, 61, 79, 34]"
542,40,Lecture,90,"[58, 42]","[9, 18, 87, 81]"
543,30,Lecture,90,"[11, 58, 44]",[76]
544,8,Lecture,90,[27],"[23, 86, 91, 68, 48]"
545,19,Exercises,90,"[44, 33, 50, 55]",[43]
546,45,Exercises,90,"[25, 42, 1]",[44]
547,50,Exercises,135,"[33, 49, 24, 9]",[45]
548,21,Exercises,135,"[7, 55, 48, 27]",[46]
549,43,Lecture,90,"[52, 57, 5]","[21, 76]"
550,47,Exercises,90,"[37, 27, 29]",[47]
551,22,Exercises,90,"[13, 11]",[48]
552,32,Lecture,135,"[15, 28, 42]","[13, 62, 89, 54, 90, 1]"
553,52,Exercises,90,[34],[49]
554,54,Exercises,90,[16],[50]
555,15,Lecture,90,"[8, 28]","[34, 64, 63, 78, 12, 70]"
556,30,Lecture,90,"[11, 51, 41, 15]","[83, 87, 81, 35, 7]"
557,8,Lecture,90,"[7, 6, 23]","[5, 32, 11, 1, 72, 81]"
558,32,Lecture,90,"[31, 53, 40]","[89, 49, 83, 16, 88]"
559,47,Exercises,90,[43],[51]
560,0,Exercises,90,"[39, 52, 20, 41]",[52]
561,54,Lecture,90,"[42, 56]","[33, 42]"
562,30,Exercises,90,"[36, 52]",[53]
563,38,Exercises,90,"[59, 38, 43, 1]",[54]
564,23,Lecture,90,"[10, 0]","[64, 91, 48, 14]"
565,35,Exercises,135,"[55, 0]",[55]
566,35,Exercises,90,"[25, 4, 57]",[56]
567,25,Exercises,90,"[26, 27, 28, 5]",[57]
568,33,Exercises,90,"[37, 22]",[58]
569,28,Lecture,90,"[11, 18, 6]","[49, 24, 68, 21]"
570,24,Lecture,90,"[13, 34, 59, 37]","[80, 6, 13]"
571,46,Lecture,90,[42],"[45, 36, 23]"
572,7,Exercises,90,"[29, 24]",[59]
573,49,Exercises,90,"[4, 22, 58]",[60]
574,6,Exercises,90,"[8, 52, 22]",[61]
575,6,Exercises,90,[37],[62]
576,8,Exercises,90,"[37, 31]",[63]
577,12,Exercises,90,"[34, 58, 38, 18]",[64]
578,31,Exercises,90,[4],[65]
579,54,Lecture,90,[2],"[60, 73, 74, 37]"
580,38,Lecture,90,"[59, 19, 36, 1]",[64]
581,44,Lecture,90,[29],"[46, 84]"
582,24,Exercises,90,[6],[66]
583,41,Exercises,90,"[49, 5, 40, 26]",[67]
584,38,Lecture,135,[25],"[69, 46, 70]"
585,20,Exercises,90,"[42, 18]",[68]
586,41,Lecture,90,"[4, 51, 7, 53]","[32, 3, 73]"
587,38,Lecture,90,"[50, 41, 31, 1]","[74, 32, 82]"
588,5,Lecture,90,[1],"[85, 58, 3, 53, 16, 11]"
589,45,Exercises,90,[57],[69]
590,52,Exercises,90,"[45, 27, 26, 43]",[70]
591,28,Lecture,90,[23],[83]
592,16,Exercises,90,"[58, 11]",[71]
593,8,Exercises,90,"[26, 20, 18]",[72]
594,14,Exercises,90,"[10, 0, 46]",[73]
595,18,Exercises,90,"[50, 23, 20, 2]",[74]
596,15,Exercises,135,"[46, 58, 2]",[75]
597,40,Exercises,90,"[43, 14, 56]",[76]
598,19,Exercises,90,"[41, 5, 23, 17]",[77]
599,52,Exercises,90,"[36, 40, 0]",[78]
600,6,Lecture,90,[14],"[60, 6, 50, 57]"
601,44,Lecture,90,"[31, 41]","[35, 50, 87, 2]"
602,6,Lecture,90,[11],"[26, 29, 16]"
603,41,Exercises,90,"[18, 5]",[79]
604,0,Lecture,90,"[47, 56]","[79, 22, 17, 26]"
605,15,Exercises,90,[26],[80]
606,19,Lecture,90,[42],[90]
607,19,Exercises,90,[30],[81]
608,7,Exercises,90,"[21, 32, 16, 48]",[82]
609,29,Lecture,90,[26],"[38, 79, 16, 63, 58]"
610,32,Exercises,90,"[37, 16]",[83]
611,41,Exercises,90,"[15, 9, 22]",[84]
612,17,Exercises,90,"[48, 40]",[85]
613,44,Exercises,90,"[24, 39]",[86]
614,20,Lecture,90,"[6, 16, 5, 12]","[18, 20, 51, 53, 67, 45]"
615,13,Lecture,90,"[19, 17, 4]","[85, 13, 39, 86, 15]"
616,31,Lecture,90,"[43, 31, 59, 49]","[10, 13]"
617,27,Exercises,90,"[57, 32, 25, 51]",[87]
618,44,Exercises,90,"[52, 4, 55, 12]",[88]
619,32,Exercises,90,"[55, 14]",[89]
620,35,Exercises,135,[24],[90]
621,15,Lecture,90,"[21, 25, 32]","[33, 68, 43, 28]"
622,18,Exercises,90,"[6, 24, 56]",[91]
623,53,Exercises,90,"[25, 24, 1, 34]",[0]
624,12,Exercises,90,[21],[1]
625,20,Exercises,90,[26],[2]
626,52,Exercises,90,"[33, 10, 48, 5]",[3]
627,26,Exercises,90,"[34, 58, 50]",[4]
628,8,Lecture,90,"[23, 35, 20, 44]","[28, 47, 84]"
629,25,Lecture,135,"[4, 8, 43, 20]","[45, 49, 25]"
630,21,Exercises,90,"[58, 9, 42]",[5]
631,31,Exercises,90,"[29, 1]",[6]
632,23,Exercises,90,"[3, 1, 29, 18]",[7]
633,13,Lecture,90,[39],"[44, 42]"
634,50,Lecture,90,"[4, 7, 55, 19]","[34, 54]"
635,45,Exercises,90,"[24, 13]",[8]
636,31,Lecture,90,"[5, 3]","[77, 37, 47, 55, 5, 81]"
637,20,Lecture,90,"[28, 7]","[80, 33, 28, 48, 60, 3]"
638,5,Exercises,90,[0],[9]
639,23,Exercises,135,"[49, 1, 52, 13]",[10]
640,3,Exercises,90,"[37, 15, 53, 35]",[11]
641,49,Exercises,90,"[58, 48, 54, 41]",[12]
642,51,Exercises,90,"[26, 24]",[13]
643,39,Lecture,90,[20],"[55, 17, 28]"
644,0,Exercises,90,[30],[14]
645,25,Exercises,90,"[34, 46, 4, 42]",[15]
646,52,Lecture,90,"[7, 19, 56, 6]","[46, 29, 53, 27, 74]"
647,30,Exercises,90,"[50, 26, 0]",[16]
648,48,Exercises,90,"[7, 35, 39]",[17]
649,12,Exercises,90,"[2, 48, 10, 1]",[18]
650,48,Lecture,90,"[41, 2, 7]","[77, 48, 6, 28, 91, 75]"
651,1,Exercises,90,"[53, 32, 21]",[19]
652,37,Exercises,90,[24],[20]
653,15,Exercises,90,"[40, 28, 50]",[21]
654,13,Lecture,90,"[13, 24]","[42, 24, 58]"
655,43,Lecture,90,"[5, 38, 44]","[8, 10, 51, 47]"
656,36,Exercises,90,"[55, 36]",[22]
657,1,Exercises,90,[44],[23]
658,16,Exercises,90,"[27, 10, 8, 29]",[24]
659,32,Exercises,135,"[45, 58]",[25]
660,38,Exercises,90,"[46, 54, 20, 49]",[26]
661,7,Exercises,135,"[19, 3, 7]",[27]
662,43,Lecture,90,[26],"[31, 60, 18, 3]"
663,46,Exercises,90,"[24, 9, 46]",[28]
664,10,Lecture,90,"[35, 1, 32, 51]","[17, 76, 89, 16, 13, 3]"
665,5,Exercises,90,"[40, 25, 18, 48]",[29]
666,32,Exercises,90,"[58, 6]",[30]
667,44,Exercises,90,"[49, 36, 43]",[31]
668,51,Exercises,90,"[50, 57, 55, 2]",[32]
669,19,Exercises,90,[31],[33]
670,23,Exercises,90,"[54, 43, 26, 17]",[34]
671,44,Exercises,90,"[12, 52, 54]",[35]
672,4,Lecture,90,[36],[18]
673,54,Exercises,90,"[47, 13, 53]",[36]
674,51,Exercises,90,"[17, 47, 49, 33]",[37]
675,9,Exercises,90,[27],[38]
676,47,Exercises,90,"[10, 31, 33]",[39]
677,49,Lecture,90,[39],"[46, 78]"
678,13,Exercises,90,"[39, 10, 12]",[40]
679,9,Lecture,90,"[31, 45, 9]","[74, 41, 82, 78, 31, 57]"
680,50,Lecture,90,"[47, 5, 1]","[83, 60, 84, 11, 30, 61]"
681,0,Lecture,90,"[16, 6, 44]","[50, 61, 78, 10]"
682,43,Lecture,90,"[1, 58]","[73, 40]"
683,4,Lecture,90,[49],[11]
684,13,Lecture,90,"[56, 53, 55]","[13, 72, 18]"
685,0,Exercises,90,"[58, 57, 21]",[41]
686,16,Exercises,90,[59],[42]
687,37,Lecture,135,[51],[47]
688,19,Exercises,90,"[48, 20, 12, 29]",[43]
689,29,Lecture,90,"[3, 54]",[6]
690,8,Lecture,90,"[7, 27, 36, 24]","[18, 54, 14]"
691,7,Exercises,90,"[54, 6]",[44]
692,6,Lecture,90,"[48, 6]","[20, 43, 49, 19, 7]"
693,26,Exercises,90,"[30, 51, 5, 31]",[45]
694,54,Lecture,90,"[26, 23, 57]",[31]
695,52,Exercises,90,"[54, 9, 33, 39]",[46]
696,52,Exercises,90,[4],[47]
697,13,Exercises,90,"[57, 13, 53]",[48]
698,9,Exercises,90,[55],[49]
699,15,Exercises,90,"[50, 8, 24]",[50]
700,8,Exercises,90,"[14, 13, 57]",[51]
701,39,Exercises,90,"[46, 28, 9]",[52]
702,17,Exercises,90,"[46, 12, 57, 54]",[53]
703,53,Exercises,90,"[23, 3, 17, 51]",[54]
704,50,Exercises,90,"[13, 2, 58, 42]",[55]
705,15,Exercises,135,"[33, 12, 8]",[56]
706,32,Exercises,90,"[9, 10]",[57]
707,26,Lecture,90,[22],"[28, 90, 22, 86, 33]"
708,5,Exercises,90,"[24, 56]",[58]
709,21,Exercises,90,"[27, 40, 17, 9]",[59]
710,12,Exercises,90,[48],[60]
711,29,Exercises,135,[39],[61]
712,28,Exercises,90,"[40, 49, 22]",[62]
713,18,Lecture,90,"[43, 12, 35, 33]","[78, 33, 46]"
714,21,Exercises,90,"[15, 29, 38, 45]",[63]
715,54,Exercises,135,"[54, 0, 56, 30]",[64]
716,28,Exercises,90,"[31, 7]",[65]
717,6,Lecture,90,[2],"[42, 24, 70, 37, 8]"
718,4,Lecture,90,"[36, 57]","[27, 19, 42]"
719,0,Lecture,90,[28],[85]
720,27,Exercises,90,"[22, 21, 12]",[66]
721,2,Exercises,135,"[0, 44, 38]",[67]
722,13,Lecture,135,"[21, 23, 41]","[58, 21, 17, 22, 60]"
723,11,Lecture,90,"[59, 38, 36, 32]","[36, 88, 70, 31, 9, 43]"
724,42,Exercises,90,"[14, 50, 42]",[68]
725,48,Exercises,90,"[6, 0]",[69]
726,36,Exercises,90,"[18, 10, 21]",[70]
727,9,Exercises,90,"[19, 50, 46, 6]",[71]
728,21,Lecture,90,"[24, 34, 43, 58]","[31, 90, 74, 87]"
729,7,Exercises,90,[56],[72]
730,9,Exercises,90,"[32, 4, 47, 19]",[73]
731,34,Lecture,90,[2],"[34, 35, 64, 78, 91]"
732,12,Exercises,90,"[17, 35, 33, 25]",[74]
733,37,Exercises,90,"[45, 55, 27]",[75]
734,54,Lecture,90,"[55, 39, 13]",[26]
735,38,Lecture,90,"[2, 1, 32, 34]","[26, 71, 25, 75, 86]"
736,45,Exercises,90,"[25, 30, 41]",[76]
737,11,Lecture,90,[22],"[11, 79, 77, 75, 36, 66]"
738,53,Lecture,90,"[6, 2]","[43, 19, 53, 76, 15]"
739,20,Exercises,90,"[41, 32, 3, 37]",[77]
740,8,Exercises,90,"[3, 20]",[78]
741,53,Exercises,90,[18],[79]
742,30,Exercises,90,"[54, 31, 35, 29]",[80]
743,7,Exercises,90,"[26, 10, 41]",[81]
744,36,Lecture,90,"[45, 1]","[38, 30, 42, 70]"
745,4,Exercises,90,"[2, 37, 53]",[82]
746,3,Exercises,90,[49],[83]
747,54,Exercises,90,"[32, 11]",[84]
748,27,Lecture,90,"[31, 7, 10, 5]","[4, 71, 42, 40]"
749,36,Exercises,135,[57],[85]
750,26,Lecture,90,"[38, 46]","[90, 45, 52]"
751,44,Lecture,90,"[15, 22]","[6, 7, 87, 73]"
752,5,Exercises,90,[20],[86]
753,52,Lecture,90,"[53, 18, 23]","[79, 5, 91, 22]"
754,22,Exercises,90,"[26, 31]",[87]
755,11,Lecture,90,"[25, 23, 45, 11]",[59]
756,44,Exercises,90,"[28, 27, 18]",[88]
757,50,Lecture,90,"[37, 6, 35]","[9, 45, 7]"
758,4,Exercises,90,"[10, 57, 32]",[89]
759,44,Exercises,90,[45],[90]
760,18,Lecture,90,"[3, 52, 30, 46]","[14, 6, 81, 3]"
761,13,Exercises,135,"[13, 51, 46]",[91]
762,41,Lecture,135,"[19, 53, 26]","[28, 47, 45, 57, 82, 38]"
763,13,Lecture,90,"[59, 10]","[55, 66, 54, 46]"
764,42,Exercises,90,"[55, 34]",[0]
765,5,Exercises,135,[27],[1]
766,32,Exercises,90,"[44, 34]",[2]
767,21,Lecture,90,[45],"[39, 53, 59, 28, 78, 82]"
768,18,Exercises,90,"[51, 26, 9, 46]",[3]
769,50,Exercises,135,"[6, 58, 44]",[4]
770,23,Exercises,90,"[44, 40, 6]",[5]
771,12,Exercises,135,"[2, 46, 25, 10]",[6]
772,33,Exercises,90,"[36, 53]",[7]
773,47,Exercises,90,"[7, 53]",[8]
774,10,Lecture,90,"[39, 4, 32]","[2, 86, 37]"
775,18,Lecture,90,"[32, 17]","[31, 78]"
776,48,Exercises,90,[38],[9]
777,36,Exercises,90,"[52, 17, 22]",[10]
778,35,Exercises,90,"[39, 59, 37]",[11]
779,33,Exercises,135,"[30, 55, 9, 13]",[12]
780,15,Exercises,90,"[13, 44, 56, 24]",[13]
781,0,Lecture,135,[9],"[79, 25, 71, 81]"
782,5,Exercises,90,"[18, 50]",[14]
783,13,Exercises,90,"[15, 59, 3, 12]",[15]
784,30,Exercises,90,"[13, 26, 3]",[16]
785,32,Exercises,90,"[49, 37]",[17]
786,13,Exercises,90,"[29, 35, 40, 20]",[18]
787,21,Exercises,90,"[45, 20, 25, 38]",[19]
788,15,Exercises,90,"[51, 16, 5]",[20]
789,46,Lecture,90,"[5, 53, 23, 8]",[59]
790,43,Exercises,90,"[3, 24, 28]",[21]
