,lecturer,type,duration,rooms,groups
547,18,Lectures,135,"[45, 30, 37, 5]",[46]
548,62,Excercises,135,"[26, 10, 37]",[0]
549,62,Excercises,135,"[27, 13, 22, 32]",[0]
550,11,Excercises,135,"[43, 33]",[0]
551,1,Excercises,135,[1],[0]
552,19,Excercises,135,"[18, 39, 4]",[0]
553,62,Lectures,135,"[33, 7]",[30]
554,3,Excercises,135,[44],[0]
555,41,Lectures,135,"[24, 47]","[34, 58]"
556,43,Excercises,135,[28],[0]
557,30,Excercises,135,"[47, 12, 2]",[0]
558,2,Excercises,135,"[9, 25, 46, 18]",[0]
559,14,Excercises,135,"[38, 25]",[0]
560,53,Excercises,135,"[15, 22, 48, 7]",[0]
561,17,Excercises,135,"[10, 22, 0, 3]",[0]
562,14,Excercises,135,"[16, 19, 16]",[0]
563,1,Lectures,135,"[21, 24, 17, 44]","[11, 9]"
564,31,Excercises,135,[42],[0]
565,51,Excercises,135,"[0, 26]",[0]
566,38,Excercises,135,"[26, 18, 10]",[0]
567,60,Excercises,135,"[33, 17, 18, 21]",[0]
568,60,Excercises,135,[45],[0]
569,61,Excercises,135,"[8, 34]",[0]
570,62,Lectures,135,"[9, 11, 20]",[79]
571,5,Excercises,135,"[41, 0, 8, 11]",[0]
572,57,Lectures,135,"[18, 26]","[63, 33]"
573,43,Lectures,135,"[41, 19, 1, 23]",[44]
574,24,Excercises,135,"[1, 21, 17]",[0]
575,13,Excercises,135,"[12, 18]",[0]
576,11,Lectures,135,"[41, 39, 10, 31]","[3, 81]"
577,49,Excercises,135,"[13, 42]",[0]
578,58,Excercises,135,[33],[0]
579,9,Lectures,135,"[8, 44, 40]","[28, 9, 48, 87, 37, 46]"
580,47,Excercises,135,[8],[0]
581,32,Excercises,135,"[48, 41]",[0]
582,53,Excercises,135,"[5, 38]",[0]
583,18,Excercises,135,"[17, 44, 0, 36]",[0]
584,62,Excercises,135,"[33, 47, 48, 12]",[0]
585,41,Excercises,135,[48],[0]
586,64,Excercises,135,"[38, 19, 0]",[0]
587,8,Excercises,135,[15],[0]
588,30,Excercises,135,"[38, 41, 27]",[0]
589,30,Excercises,135,"[18, 23, 37, 23]",[0]
590,11,Excercises,135,"[30, 24, 8]",[0]
591,8,Excercises,135,"[5, 39, 35, 7]",[0]
592,13,Excercises,135,"[42, 11, 27, 12]",[0]
593,63,Excercises,135,"[5, 6, 4]",[0]
594,18,Excercises,135,"[17, 46]",[0]
595,6,Excercises,135,"[8, 28, 17, 46]",[0]
596,62,Excercises,135,"[16, 21]",[0]
597,35,Excercises,135,"[40, 20, 18]",[0]
598,60,Lectures,135,"[40, 17, 27, 43]","[85, 57, 75, 73, 83, 87]"
599,52,Excercises,135,[22],[0]
600,36,Lectures,135,[47],"[26, 75, 1, 15, 8]"
601,53,Excercises,135,"[7, 19, 13]",[0]
602,8,Excercises,135,"[31, 34, 14]",[0]
603,43,Excercises,135,"[37, 18, 11, 16]",[0]
604,6,Excercises,135,"[32, 20, 45]",[0]
605,59,Excercises,135,"[35, 41, 36, 29]",[0]
606,10,Lectures,135,"[44, 36, 41, 13]","[18, 8, 49, 89]"
607,37,Excercises,135,"[27, 30]",[0]
608,57,Excercises,135,[38],[0]
609,21,Excercises,135,"[35, 36, 26, 46]",[0]
610,65,Excercises,135,"[31, 48]",[0]
611,58,Excercises,135,"[1, 8, 23]",[0]
612,30,Excercises,135,"[7, 1]",[0]
613,31,Excercises,135,[2],[0]
614,23,Excercises,135,"[24, 44, 1]",[0]
615,26,Excercises,135,"[22, 33, 47]",[0]
616,22,Lectures,135,"[27, 44, 41]","[11, 22, 23, 85, 40]"
617,37,Lectures,135,"[9, 46]","[41, 36, 39, 23, 39]"
618,14,Excercises,135,[16],[0]
619,64,Excercises,135,[21],[0]
620,34,Excercises,135,"[6, 24]",[0]
621,51,Lectures,135,"[48, 25]","[42, 21, 83, 28, 72]"
622,64,Lectures,135,"[18, 19, 9]","[36, 24, 45, 24, 73, 34]"
623,12,Lectures,135,[28],"[79, 16]"
624,62,Excercises,135,"[2, 15, 9]",[0]
625,53,Excercises,135,"[13, 47, 30]",[0]
626,49,Excercises,135,"[44, 48, 2]",[0]
627,6,Excercises,135,"[7, 40, 10, 47]",[0]
628,64,Excercises,135,"[28, 3, 22, 38]",[0]
629,39,Excercises,135,"[7, 44, 28]",[0]
630,50,Excercises,135,"[15, 25, 2]",[0]
631,5,Excercises,135,"[44, 14]",[0]
632,20,Excercises,135,"[21, 2]",[0]
633,31,Excercises,135,[18],[0]
634,16,Excercises,135,[20],[0]
635,48,Excercises,135,"[45, 21, 15, 33]",[0]
636,32,Excercises,135,"[47, 1, 42, 44]",[0]
637,34,Lectures,135,"[31, 32, 4, 21]","[48, 52]"
638,18,Lectures,135,"[35, 8]",[0]
639,4,Excercises,135,"[36, 29, 21]",[0]
640,22,Excercises,135,"[34, 30]",[0]
641,49,Lectures,135,"[21, 39]",[54]
642,29,Lectures,135,"[23, 39, 42, 33]","[65, 50, 33, 28, 49, 69]"
643,20,Excercises,135,"[30, 22, 10]",[0]
644,16,Excercises,135,"[43, 35, 47]",[0]
645,42,Lectures,135,[32],"[80, 65, 65, 64, 58]"
646,37,Excercises,135,"[11, 40, 48, 3]",[0]
647,39,Excercises,135,"[32, 45, 22, 46]",[0]
648,47,Lectures,135,"[22, 9, 16]","[9, 56, 57]"
649,36,Excercises,135,"[17, 25, 36]",[0]
650,12,Lectures,135,"[17, 25, 36, 1]","[2, 82, 36, 4]"
651,44,Excercises,135,"[27, 20]",[0]
652,63,Excercises,135,"[11, 32, 45, 3]",[0]
653,61,Excercises,135,"[22, 15, 29]",[0]
654,45,Excercises,135,[40],[0]
655,59,Excercises,135,[19],[0]
656,20,Excercises,135,"[9, 27, 20, 19]",[0]
657,24,Excercises,135,"[14, 21]",[0]
658,58,Excercises,135,"[22, 19, 7]",[0]
659,50,Excercises,135,[23],[0]
660,47,Excercises,135,"[2, 13]",[0]
661,53,Excercises,135,[47],[0]
662,28,Excercises,135,"[46, 45, 35]",[0]
663,20,Excercises,135,[14],[0]
664,21,Excercises,135,"[41, 45]",[0]
665,40,Excercises,135,[43],[0]
666,46,Excercises,135,"[8, 26]",[0]
667,65,Excercises,135,[3],[0]
668,33,Excercises,135,"[37, 32, 37, 2]",[0]
669,49,Excercises,135,[12],[0]
670,26,Excercises,135,"[28, 36]",[0]
671,15,Excercises,135,[19],[0]
672,22,Excercises,135,"[27, 3, 32]",[0]
673,54,Excercises,135,"[15, 4, 24]",[0]
674,2,Excercises,135,"[13, 3, 6]",[0]
675,11,Excercises,135,[31],[0]
676,62,Lectures,135,"[9, 8, 41, 13]","[67, 59, 44, 15]"
677,9,Excercises,135,"[36, 35, 44]",[0]
678,44,Excercises,135,"[2, 9]",[0]
679,3,Excercises,135,"[40, 20]",[0]
680,63,Excercises,135,[21],[0]
681,23,Lectures,135,"[25, 27]","[26, 19, 38]"
682,44,Excercises,135,"[20, 34]",[0]
683,12,Lectures,135,"[22, 32, 33]",[18]
684,56,Lectures,135,[47],[86]
685,32,Excercises,135,"[38, 28, 19]",[0]
686,53,Lectures,135,"[2, 12]","[32, 8]"
687,24,Excercises,135,"[45, 15, 20, 29]",[0]
688,1,Excercises,135,"[29, 4]",[0]
689,25,Excercises,135,"[48, 16]",[0]
690,2,Excercises,135,"[28, 26, 43]",[0]
691,21,Lectures,135,"[19, 3, 37]","[31, 38]"
692,63,Excercises,135,"[7, 0]",[0]
693,41,Excercises,135,"[20, 18, 45, 10]",[0]
694,3,Excercises,135,[9],[0]
695,29,Excercises,135,[44],[0]
696,45,Excercises,135,"[35, 32]",[0]
697,62,Excercises,135,[13],[0]
698,15,Excercises,135,"[9, 0]",[0]
699,21,Excercises,135,"[31, 44, 15, 16]",[0]
700,48,Excercises,135,[42],[0]
701,36,Excercises,135,"[40, 38, 13]",[0]
702,16,Excercises,135,"[29, 8, 35]",[0]
703,12,Lectures,135,[2],"[79, 33]"
704,20,Excercises,135,"[25, 23, 7, 9]",[0]
705,42,Lectures,135,"[34, 11]","[12, 66, 10, 22]"
706,39,Excercises,135,[23],[0]
707,4,Excercises,135,"[26, 8, 35]",[0]
708,64,Excercises,135,"[35, 34, 27, 8]",[0]
709,14,Excercises,135,[35],[0]
710,10,Lectures,135,"[42, 34, 11]","[58, 55, 45, 23, 47, 83]"
711,11,Excercises,135,"[0, 37]",[0]
712,35,Excercises,135,[9],[0]
713,53,Excercises,135,"[22, 21, 9]",[0]
714,31,Excercises,135,"[20, 13, 7]",[0]
715,13,Excercises,135,"[27, 6, 0]",[0]
716,62,Excercises,135,"[15, 23, 42, 29]",[0]
717,26,Excercises,135,[7],[0]
718,37,Lectures,135,"[7, 40]","[58, 83, 88, 72, 4]"
719,23,Lectures,135,[45],"[88, 73, 32]"
720,6,Excercises,135,"[31, 11]",[0]
721,21,Excercises,135,"[30, 17, 9, 40]",[0]
722,24,Excercises,135,"[13, 34, 37, 29]",[0]
723,57,Excercises,135,[24],[0]
724,48,Excercises,135,"[19, 7]",[0]
725,24,Excercises,135,"[30, 13, 40]",[0]
726,52,Lectures,135,[29],"[26, 33, 1]"
727,46,Excercises,135,"[7, 39, 15]",[0]
728,49,Excercises,135,[9],[0]
729,49,Excercises,135,"[13, 20, 12, 23]",[0]
730,50,Excercises,135,"[43, 41]",[0]
731,21,Lectures,135,[10],"[64, 77, 0, 67]"
732,55,Excercises,135,"[34, 16]",[0]
733,41,Excercises,135,"[34, 14]",[0]
734,5,Excercises,135,"[18, 29, 19, 31]",[0]
735,7,Excercises,135,[46],[0]
736,47,Excercises,135,"[19, 2, 48]",[0]
737,12,Excercises,135,"[42, 3, 33]",[0]
738,6,Excercises,135,[8],[0]
739,2,Excercises,135,[25],[0]
740,47,Excercises,135,[15],[0]
741,62,Excercises,135,"[1, 15, 8, 18]",[0]
742,56,Excercises,135,[48],[0]
743,64,Excercises,135,[29],[0]
744,53,Excercises,135,"[5, 3]",[0]
745,32,Excercises,135,"[38, 22, 0]",[0]
746,31,Excercises,135,[42],[0]
747,64,Excercises,135,"[15, 8, 41, 10]",[0]
748,43,Lectures,135,"[45, 39, 7]",[32]
749,56,Lectures,135,"[8, 25, 23, 29]","[24, 49, 65, 36]"
750,3,Lectures,135,"[47, 39, 20]","[55, 89]"
751,52,Excercises,135,"[21, 17, 8]",[0]
752,0,Lectures,135,[12],"[91, 35, 67, 14, 41, 54]"
753,65,Excercises,135,"[47, 19]",[0]
754,30,Lectures,135,"[44, 29, 18]",[9]
755,63,Excercises,135,"[2, 32, 36]",[0]
756,1,Excercises,135,"[22, 45, 11, 39]",[0]
757,40,Excercises,135,"[35, 16, 13]",[0]
758,33,Excercises,135,[34],[0]
759,64,Excercises,135,"[3, 22, 27]",[0]
760,25,Excercises,135,[3],[0]
761,38,Lectures,135,[42],[8]
762,11,Excercises,135,"[43, 38]",[0]
763,63,Excercises,135,"[41, 45]",[0]
764,63,Excercises,135,"[26, 38, 24]",[0]
765,31,Excercises,135,"[25, 44, 22]",[0]
766,52,Lectures,135,[28],[15]
767,23,Lectures,135,[41],"[2, 49, 72]"
768,36,Excercises,135,"[12, 26]",[0]
769,28,Excercises,135,"[28, 26, 18, 21]",[0]
770,10,Excercises,135,"[21, 43]",[0]
771,4,Excercises,135,"[20, 10]",[0]
772,27,Excercises,135,"[28, 3, 39]",[0]
773,60,Excercises,135,[40],[0]
774,34,Lectures,135,"[12, 32, 30]","[85, 42, 63, 23]"
775,48,Excercises,135,"[23, 35]",[0]
776,47,Lectures,135,[22],[22]
777,48,Excercises,135,"[44, 29]",[0]
778,33,Excercises,135,[25],[0]
779,29,Excercises,135,"[35, 33, 46]",[0]
780,36,Excercises,135,"[9, 32]",[0]
781,5,Excercises,135,"[16, 14, 41, 46]",[0]
782,7,Excercises,135,"[32, 33, 34, 2]",[0]
783,19,Excercises,135,"[33, 48, 20, 21]",[0]
784,9,Lectures,135,[29],"[80, 12, 26, 11, 77]"
785,13,Excercises,135,"[30, 13]",[0]
786,37,Excercises,135,"[20, 43, 7]",[0]
787,52,Excercises,135,"[8, 39, 30, 8]",[0]
788,17,Excercises,135,"[17, 35, 20]",[0]
789,1,Excercises,135,[43],[0]
790,32,Excercises,135,"[46, 23]",[0]
791,4,Lectures,135,[48],"[46, 68, 45]"
792,32,Excercises,135,[23],[0]
793,7,Excercises,135,"[21, 29, 17, 39]",[0]
794,49,Excercises,135,"[18, 22, 33, 32]",[0]
795,27,Excercises,135,[7],[0]
796,11,Excercises,135,"[10, 45, 43]",[0]
797,8,Excercises,135,"[35, 14, 47, 44]",[0]
798,47,Excercises,135,"[0, 28]",[0]
799,39,Excercises,135,"[12, 37, 48]",[0]
800,13,Excercises,135,"[20, 18]",[0]
801,25,Lectures,135,"[14, 41, 5, 6]","[12, 74, 73]"
802,15,Excercises,135,[44],[0]
803,23,Excercises,135,[27],[0]
804,5,Excercises,135,"[44, 3, 26, 37]",[0]
805,35,Excercises,135,"[37, 46]",[0]
806,64,Excercises,135,"[23, 10]",[0]
807,46,Excercises,135,"[14, 48]",[0]
808,11,Excercises,135,"[38, 15, 10, 41]",[0]
809,10,Excercises,135,[31],[0]
810,19,Excercises,135,"[8, 16]",[0]
811,15,Excercises,135,"[15, 4, 27, 21]",[0]
812,59,Excercises,135,"[36, 44]",[0]
813,22,Excercises,135,"[9, 40, 4]",[0]
814,4,Excercises,135,[31],[0]
815,39,Excercises,135,"[23, 10, 15]",[0]
816,10,Excercises,135,[16],[0]
817,39,Excercises,135,"[26, 40, 3, 10]",[0]
818,63,Excercises,135,"[39, 4]",[0]
819,50,Excercises,135,"[3, 32]",[0]
820,40,Excercises,135,"[24, 26, 12, 22]",[0]
821,26,Excercises,135,"[21, 36, 32]",[0]
822,25,Lectures,135,[9],"[0, 13, 82, 12, 52]"
823,39,Excercises,135,"[3, 41, 22]",[0]
824,16,Excercises,135,"[20, 44]",[0]
825,10,Excercises,135,"[40, 16, 5]",[0]
826,56,Excercises,135,"[12, 23, 15, 46]",[0]
827,36,Excercises,135,"[13, 23]",[0]
828,28,Lectures,135,"[5, 30, 26]","[59, 81]"
829,43,Excercises,135,"[20, 38, 38, 43]",[0]
830,40,Excercises,135,[22],[0]
831,50,Lectures,135,[48],[21]
832,58,Excercises,135,"[12, 8]",[0]
833,38,Excercises,135,"[11, 9, 45, 48]",[0]
834,21,Excercises,135,"[19, 20, 44, 12]",[0]
835,7,Excercises,135,"[19, 13]",[0]
836,44,Lectures,135,"[48, 33]","[25, 69]"
837,20,Lectures,135,"[20, 27, 5]","[37, 43, 68, 81, 75, 64]"
838,18,Excercises,135,"[1, 18]",[0]
839,22,Lectures,135,"[22, 19]","[61, 18, 22, 89, 1]"
840,32,Excercises,135,"[15, 26, 21]",[0]
841,7,Lectures,135,[47],[87]
842,42,Lectures,135,"[2, 37, 39]",[30]
843,57,Lectures,135,"[17, 23]","[6, 45, 81]"
844,51,Excercises,135,"[25, 43]",[0]
845,39,Lectures,135,[22],[66]
846,65,Excercises,135,"[44, 14, 4, 9]",[0]
847,8,Excercises,135,"[23, 7]",[0]
848,51,Excercises,135,"[30, 47, 20]",[0]
849,22,Excercises,135,"[20, 17, 9, 16]",[0]
850,4,Lectures,135,"[10, 14]","[65, 62, 31, 15]"
851,23,Excercises,135,[28],[0]
852,51,Excercises,135,[6],[0]
853,23,Lectures,135,[47],"[4, 84]"
854,8,Lectures,135,[42],"[85, 28, 86, 51]"
855,21,Excercises,135,"[43, 26]",[0]
856,54,Excercises,135,[30],[0]
857,32,Excercises,135,[32],[0]
858,40,Excercises,135,[42],[0]
859,65,Excercises,135,"[45, 3]",[0]
860,13,Lectures,135,[30],[64]
861,22,Excercises,135,[21],[0]
862,57,Excercises,135,"[13, 40, 35, 36]",[0]
863,7,Lectures,135,"[44, 29, 13]","[70, 78, 33]"
864,12,Excercises,135,"[21, 3, 13]",[0]
865,32,Excercises,135,"[47, 31, 6]",[0]
866,36,Lectures,135,"[19, 7, 16]","[34, 86]"
867,59,Excercises,135,"[17, 48, 8, 43]",[0]
868,62,Excercises,135,[48],[0]
869,24,Excercises,135,[12],[0]
870,64,Excercises,135,"[18, 13, 22]",[0]
871,14,Excercises,135,"[11, 39]",[0]
872,1,Excercises,135,"[17, 12]",[0]
873,56,Excercises,135,"[11, 16, 23, 31]",[0]
874,49,Excercises,135,[36],[0]
875,47,Excercises,135,"[7, 8, 32]",[0]
876,48,Excercises,135,"[7, 14, 31]",[0]
877,5,Excercises,135,"[36, 41]",[0]
878,38,Excercises,135,"[13, 21]",[0]
879,12,Lectures,135,"[6, 19, 4]","[2, 25]"
880,6,Excercises,135,"[19, 13, 26]",[0]
881,43,Excercises,135,"[5, 4]",[0]
882,5,Excercises,135,"[30, 30]",[0]
883,19,Excercises,135,"[7, 8, 33]",[0]
884,13,Excercises,135,"[38, 16]",[0]
885,3,Excercises,135,"[43, 29, 6]",[0]
886,33,Excercises,135,"[41, 26]",[0]
887,31,Excercises,135,"[48, 20, 10, 35]",[0]
888,61,Excercises,135,[46],[0]
889,15,Excercises,135,[48],[0]
890,34,Lectures,135,"[47, 0, 41, 3]","[49, 59]"
891,16,Lectures,135,"[11, 34, 2, 27]","[91, 35, 78, 39, 36]"
892,19,Excercises,135,"[38, 48, 23, 32]",[0]
893,33,Excercises,135,"[28, 25, 23]",[0]
894,26,Lectures,135,"[8, 22, 28]","[51, 90, 23, 36, 49, 28]"
895,40,Excercises,135,"[6, 46]",[0]
896,61,Excercises,135,"[29, 27]",[0]
897,43,Excercises,135,"[45, 5, 5, 23]",[0]
898,42,Excercises,135,[13],[0]
899,48,Excercises,135,"[33, 28, 7]",[0]
900,61,Excercises,135,[16],[0]
901,11,Excercises,135,"[30, 29, 16, 37]",[0]
902,33,Excercises,135,"[7, 14, 11, 18]",[0]
903,15,Excercises,135,"[15, 21, 40]",[0]
904,15,Excercises,135,"[15, 9]",[0]
905,18,Excercises,135,"[4, 44]",[0]
906,3,Excercises,135,"[30, 29, 33, 47]",[0]
907,3,Excercises,135,"[8, 15, 41]",[0]
908,3,Excercises,135,"[18, 26, 44]",[0]
909,49,Excercises,135,"[8, 20]",[0]
910,61,Excercises,135,"[6, 6]",[0]
911,37,Excercises,135,"[19, 47, 8, 12]",[0]
912,60,Lectures,135,"[1, 15]","[78, 73]"
913,45,Excercises,135,[41],[0]
914,21,Lectures,135,"[40, 26, 46]",[80]
915,30,Excercises,135,[30],[0]
916,37,Excercises,135,"[26, 21, 44]",[0]
917,59,Excercises,135,"[41, 43]",[0]
918,41,Excercises,135,[8],[0]
919,29,Excercises,135,"[33, 13]",[0]
920,30,Excercises,135,[7],[0]
921,40,Excercises,135,"[12, 9]",[0]
922,18,Excercises,135,"[5, 12, 10, 38]",[0]
923,7,Lectures,135,"[9, 19, 32, 29]","[43, 61, 3, 61, 83, 14]"
924,17,Excercises,135,"[6, 10, 38]",[0]
925,16,Lectures,135,"[13, 36, 21]","[51, 26]"
926,5,Lectures,135,"[28, 4, 1]","[25, 16, 34, 1]"
927,24,Excercises,135,[29],[0]
928,2,Excercises,135,"[45, 41]",[0]
929,24,Excercises,135,[38],[0]
930,25,Lectures,135,"[10, 46, 24, 29]","[84, 73, 12, 36, 70, 49]"
931,63,Excercises,135,"[20, 3]",[0]
932,58,Excercises,135,"[24, 27, 13, 3]",[0]
933,35,Excercises,135,[19],[0]
934,21,Excercises,135,"[48, 18]",[0]
935,3,Excercises,135,[0],[0]
936,47,Lectures,135,"[8, 12, 45, 39]","[43, 76, 2, 42, 57]"
937,14,Excercises,135,"[26, 39, 20]",[0]
938,58,Excercises,135,[45],[0]
939,63,Excercises,135,[39],[0]
940,31,Excercises,135,[8],[0]
941,37,Excercises,135,"[41, 22]",[0]
942,56,Excercises,135,"[14, 27]",[0]
943,57,Excercises,135,"[42, 8, 24]",[0]
944,54,Lectures,135,"[30, 42]","[79, 27, 79, 91, 31]"
945,15,Excercises,135,"[39, 12]",[0]
946,28,Excercises,135,"[26, 46]",[0]
947,64,Excercises,135,"[19, 27, 47, 21]",[0]
948,60,Excercises,135,"[2, 3, 42]",[0]
949,19,Excercises,135,[40],[0]
950,0,Excercises,135,"[35, 30, 6, 21]",[0]
951,30,Excercises,135,"[14, 43, 47, 0]",[0]
952,33,Excercises,135,"[17, 3]",[0]
953,36,Excercises,135,"[48, 47, 7, 41]",[0]
954,20,Excercises,135,"[4, 34]",[0]
955,56,Excercises,135,"[22, 35, 9, 14]",[0]
956,12,Lectures,135,"[32, 32]","[29, 4, 1, 60]"
957,62,Lectures,135,[22],"[66, 55, 16, 34, 81]"
958,63,Excercises,135,[42],[0]
959,61,Lectures,135,[48],"[37, 41, 21, 54]"
960,42,Excercises,135,[7],[0]
961,1,Excercises,135,"[14, 46, 16]",[0]
962,20,Excercises,135,[3],[0]
963,59,Excercises,135,"[22, 48, 37, 23]",[0]
964,55,Excercises,135,[9],[0]
965,8,Excercises,135,"[13, 30, 8]",[0]
966,1,Excercises,135,[24],[0]
967,18,Excercises,135,"[44, 1, 18]",[0]
968,14,Excercises,135,[26],[0]
969,25,Excercises,135,"[46, 34]",[0]
970,61,Excercises,135,[6],[0]
971,62,Excercises,135,[1],[0]
972,52,Excercises,135,"[15, 25, 18]",[0]
973,19,Excercises,135,"[10, 5]",[0]
974,59,Excercises,135,"[10, 46, 17]",[0]
975,27,Excercises,135,"[11, 8, 18, 26]",[0]
976,28,Excercises,135,"[40, 9]",[0]
977,64,Lectures,135,[18],"[75, 1]"
978,15,Excercises,135,"[46, 47, 47, 31]",[0]
979,18,Excercises,135,"[38, 39]",[0]
980,32,Excercises,135,[2],[0]
981,32,Excercises,135,[25],[0]
982,6,Excercises,135,"[41, 45]",[0]
983,29,Excercises,135,"[43, 45, 39]",[0]
984,6,Lectures,135,"[31, 45, 33, 43]","[69, 36, 72, 23]"
985,49,Excercises,135,"[35, 27, 20]",[0]
986,30,Excercises,135,"[16, 48]",[0]
987,14,Excercises,135,[32],[0]
988,1,Excercises,135,"[48, 33, 1]",[0]
989,63,Excercises,135,"[8, 2]",[0]
990,19,Excercises,135,[42],[0]
991,9,Excercises,135,"[5, 35, 15, 17]",[0]
992,28,Lectures,135,"[29, 12, 20, 36]","[14, 17, 35, 40, 71]"
993,50,Excercises,135,[47],[0]
994,52,Excercises,135,"[25, 21, 46, 43]",[0]
995,33,Excercises,135,[15],[0]
996,28,Excercises,135,[5],[0]
997,36,Excercises,135,"[0, 48, 20]",[0]
998,11,Lectures,135,"[17, 0, 3]",[42]
999,55,Lectures,135,"[35, 28, 7]","[12, 18]"
1000,35,Excercises,135,"[37, 14]",[0]
1001,39,Excercises,135,"[34, 41]",[0]
1002,42,Excercises,135,[33],[0]
1003,40,Lectures,135,"[12, 3, 13]",[56]
1004,0,Excercises,135,[45],[0]
1005,50,Excercises,135,[36],[0]
1006,1,Excercises,135,"[36, 16, 1, 8]",[0]
1007,18,Excercises,135,"[2, 15]",[0]
1008,27,Excercises,135,[35],[0]
1009,21,Excercises,135,"[43, 28]",[0]
1010,64,Excercises,135,"[21, 46, 21]",[0]
1011,22,Excercises,135,"[31, 30, 20, 19]",[0]
1012,63,Excercises,135,[24],[0]
1013,34,Excercises,135,"[4, 45]",[0]
1014,33,Excercises,135,[46],[0]
1015,45,Excercises,135,"[5, 45, 9]",[0]
1016,25,Excercises,135,[13],[0]
1017,25,Excercises,135,"[9, 39, 29]",[0]
1018,28,Lectures,135,"[14, 47]","[84, 44, 43, 26, 45, 80]"
1019,58,Excercises,135,[38],[0]
1020,21,Lectures,135,"[44, 13, 7]","[42, 34]"
1021,11,Lectures,135,[34],"[79, 73, 38]"
1022,14,Excercises,135,"[2, 48, 1]",[0]
1023,17,Excercises,135,[15],[0]
1024,4,Excercises,135,"[23, 19]",[0]
1025,49,Excercises,135,"[40, 11, 48]",[0]
1026,2,Lectures,135,"[41, 5, 28, 36]",[81]
1027,54,Excercises,135,"[13, 16]",[0]
1028,63,Excercises,135,"[38, 31, 13]",[0]
1029,65,Excercises,135,"[26, 0]",[0]
1030,62,Excercises,135,[34],[0]
1031,10,Excercises,135,"[29, 30, 19, 17]",[0]
1032,10,Excercises,135,[20],[0]
1033,18,Excercises,135,"[24, 9, 12]",[0]
1034,25,Lectures,135,"[17, 6, 23, 25]","[13, 74, 19, 17, 44, 59]"
1035,50,Excercises,135,"[10, 5, 4, 34]",[0]
1036,18,Excercises,135,"[29, 16, 46]",[0]
1037,11,Lectures,135,"[7, 46, 34, 21]",[89]
1038,32,Excercises,135,"[31, 30, 35, 43]",[0]
1039,62,Excercises,135,"[20, 28, 2, 27]",[0]
1040,55,Excercises,135,"[11, 5]",[0]
1041,7,Lectures,135,"[9, 17, 8]","[7, 82, 85]"
1042,61,Excercises,135,[29],[0]
1043,39,Excercises,135,[27],[0]
1044,26,Lectures,135,"[29, 35, 15, 9]","[54, 87, 66, 24, 83, 37]"
1045,8,Excercises,135,"[38, 1]",[0]
1046,10,Lectures,135,"[33, 31, 21]","[12, 72]"
1047,40,Excercises,135,"[9, 33, 32, 16]",[0]
1048,31,Excercises,135,"[2, 48, 6, 0]",[0]
1049,51,Excercises,135,"[32, 6, 6, 15]",[0]
1050,63,Excercises,135,"[17, 26, 30, 48]",[0]
1051,16,Excercises,135,[24],[0]
1052,35,Lectures,135,"[38, 35, 29]","[11, 36, 91, 69]"
1053,47,Excercises,135,"[10, 39, 3, 5]",[0]
1054,54,Lectures,135,"[0, 21]",[88]
1055,2,Excercises,135,"[36, 46, 46, 18]",[0]
1056,12,Excercises,135,"[47, 27, 19]",[0]
